CustomerID,City,StateProvinceName,CountryRegionName,PostalCode,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
69864,Malabar,New South Wales,Australia,2036,10/9/1974,Bachelors ,Professional,M,S,0,3,0,0,135593
55282,Rhodes,New South Wales,Australia,2138,2/5/1974,High School,Management,M,M,0,4,5,5,161303
76918,Cranbourne,Victoria,Australia,3977,8/22/1972,Bachelors ,Professional,M,M,1,3,0,0,129138
56413,Townsville,Queensland,Australia,4810,8/20/1973,High School,Management,F,S,1,2,5,5,101510
70124,Cloverdale,South Australia,Australia,6105,2/12/1973,Partial College,Management,F,M,0,3,5,5,146154
64124,Warrnambool,Victoria,Australia,3280,1/15/1972,High School,Management,M,M,1,4,5,5,163893
60159,Matraville,New South Wales,Australia,2036,8/16/1972,High School,Management,F,M,1,4,5,5,131064
98217,Geelong,Victoria,Australia,3220,7/24/1971,Bachelors ,Professional,F,M,0,4,0,0,111376
86968,Hawthorne,Queensland,Australia,4171,5/27/1970,High School,Management,M,M,1,4,5,5,113784
85234,Berkeley,California,United States,94704,1/23/1964,Bachelors ,Management,M,M,1,4,2,3,148453
70779,Issaquah,Washington,United States,98027,12/25/1956,Partial College,Professional,M,M,0,0,1,2,117779
57033,Concord,California,United States,94519,2/3/1934,Graduate Degree,Management,F,M,1,2,0,4,122740
55463,Saarlouis,Saarland,Germany,66740,12/6/1980,Partial High School,Manual,M,S,0,2,0,0,13238
62679,Saint Germain en Laye,Yveline,France,78100,2/23/1980,Partial High School,Manual,M,S,0,2,0,0,14921
61210,Cergy,Val d'Oise,France,95000,11/15/1978,High School,Manual,F,S,1,1,0,0,40116
69504,Walla Walla,Washington,United States,99362,10/7/1962,Partial College,Skilled Manual,M,M,1,1,0,1,74241
56504,Burien,Washington,United States,98168,6/26/1962,Partial College,Skilled Manual,F,M,1,1,0,1,91582
97983,Bellflower,California,United States,90706,1/26/1962,Partial College,Skilled Manual,M,M,1,1,0,1,90902
62713,Glendale,California,United States,91203,3/16/1961,High School,Skilled Manual,M,S,1,2,2,4,54385
99358,Newport Beach,California,United States,92625,11/16/1961,High School,Skilled Manual,F,M,1,2,2,4,30720
70346,Cliffside,British Columbia,Canada,V8Y 1L1,11/10/1961,Partial College,Skilled Manual,M,M,1,1,0,1,76633
78941,Downey,California,United States,90241,11/20/1961,Partial College,Skilled Manual,F,M,1,1,0,1,63966
76172,Port Hammond,British Columbia,Canada,V6B 3P7,3/5/1967,Partial College,Skilled Manual,M,S,0,1,0,0,50943
67061,Milwaukie,Oregon,United States,97222,5/14/1967,Partial College,Skilled Manual,M,S,0,1,0,0,60731
91132,Salem,Oregon,United States,97301,11/23/1967,Partial College,Skilled Manual,F,S,0,1,0,0,43964
78660,Novato,California,United States,94947,3/4/1960,Partial College,Skilled Manual,M,M,1,1,0,1,90761
93982,San Diego,California,United States,92102,9/25/1959,Bachelors ,Professional,F,M,1,0,3,4,82444
65812,Imperial Beach,California,United States,91932,2/1/1959,Bachelors ,Professional,F,M,1,0,3,4,81407
82354,Downey,California,United States,90241,4/17/1959,Graduate Degree,Professional,M,S,0,1,0,1,122288
74373,Cliffside,British Columbia,Canada,V8Y 1L1,7/17/1959,Graduate Degree,Professional,F,S,0,1,0,2,87603
92552,Daly City,California,United States,94015,5/2/1959,Graduate Degree,Professional,F,M,1,3,5,5,100578
79161,Shawnee,British Columbia,Canada,V9B 2C3,11/20/1959,Graduate Degree,Professional,M,S,1,3,5,5,111883
73247,Everett,Washington,United States,98201,3/19/1958,Bachelors ,Professional,M,M,1,1,2,3,101557
53957,Port Orchard,Washington,United States,98366,5/27/1958,Bachelors ,Professional,F,M,1,1,0,1,73221
60216,El Cajon,California,United States,92020,3/2/1958,Bachelors ,Professional,F,M,1,1,0,1,78217
89077,Bellingham,Washington,United States,98225,5/25/1958,Graduate Degree,Professional,M,M,1,1,4,5,108390
57160,Port Hammond,British Columbia,Canada,V6B 3P7,6/11/1958,Graduate Degree,Professional,F,S,1,0,4,5,117101
79318,Springwood,New South Wales,Australia,2777,7/18/1969,Graduate Degree,Management,M,M,1,0,0,1,141934
96435,Rhodes,New South Wales,Australia,2138,2/22/1968,Bachelors ,Professional,M,M,1,1,2,2,106896
77860,Seaford,Victoria,Australia,3198,3/22/1970,Bachelors ,Professional,M,M,1,0,0,2,124550
81633,Hervey Bay,Queensland,Australia,4655,4/17/1968,Bachelors ,Professional,F,M,1,1,2,2,99839
63198,Silverwater,New South Wales,Australia,2264,10/4/1968,Bachelors ,Professional,M,M,1,3,5,5,95707
53402,Lane Cove,New South Wales,Australia,1597,12/7/1969,Graduate Degree,Management,F,S,1,1,0,1,161714
85302,Silverwater,New South Wales,Australia,2264,12/25/1969,Graduate Degree,Management,F,S,1,2,0,1,147405
72401,Melton,Victoria,Australia,3337,2/9/1967,Bachelors ,Professional,F,S,1,3,5,5,91511
98470,Perth,South Australia,Australia,6006,2/8/1967,Bachelors ,Professional,F,M,1,4,5,5,82652
84013,East Brisbane,Queensland,Australia,4169,5/21/1967,Bachelors ,Professional,F,M,1,4,5,5,101290
84902,Warrnambool,Victoria,Australia,3280,4/11/1966,Graduate Degree,Management,M,S,1,3,5,5,135374
94805,Brisbane,Queensland,Australia,4000,3/20/1966,Graduate Degree,Management,M,S,1,3,5,5,153278
73521,Lane Cove,New South Wales,Australia,1597,9/12/1966,Bachelors ,Professional,M,M,1,3,5,5,140621
78897,Gold Coast,Queensland,Australia,4217,2/25/1965,Bachelors ,Professional,M,M,1,1,3,3,96198
66686,East Brisbane,Queensland,Australia,4169,2/18/1968,Bachelors ,Professional,F,S,1,1,0,0,99945
65912,Gold Coast,Queensland,Australia,4217,7/9/1968,Bachelors ,Professional,F,S,0,1,0,0,80841
79889,Springwood,New South Wales,Australia,2777,2/1/1964,Bachelors ,Professional,F,S,1,3,4,4,83320
55569,Malabar,New South Wales,Australia,2036,2/3/1963,Bachelors ,Professional,M,S,0,2,2,3,101466
63485,Coffs Harbour,New South Wales,Australia,2450,4/11/1963,Bachelors ,Professional,F,S,0,1,0,0,96390
55461,Brisbane,Queensland,Australia,4000,10/28/1967,Bachelors ,Professional,F,S,0,0,0,2,112316
99295,Sunbury,Victoria,Australia,3429,11/22/1967,Bachelors ,Professional,M,M,1,0,4,4,128410
61170,North Sydney,New South Wales,Australia,2055,9/14/1962,Bachelors ,Professional,F,S,0,1,0,1,56890
54320,Geelong,Victoria,Australia,3220,8/1/1961,Partial College,Skilled Manual,F,S,0,1,0,1,81325
80211,Rockhampton,Queensland,Australia,4700,6/14/1961,Bachelors ,Professional,M,S,0,1,0,1,91038
75366,Hawthorne,Queensland,Australia,4171,8/1/1961,Partial College,Skilled Manual,M,M,1,1,0,1,82364
96925,Milsons Point,New South Wales,Australia,2061,6/12/1961,Partial College,Skilled Manual,F,S,1,1,0,1,65846
74415,Hervey Bay,Queensland,Australia,4655,12/15/1966,Bachelors ,Professional,F,S,0,1,0,0,110041
70757,Sydney,New South Wales,Australia,1002,10/7/1960,Partial College,Skilled Manual,M,S,0,1,0,1,84181
92772,Lavender Bay,New South Wales,Australia,2060,4/12/1959,Bachelors ,Professional,F,M,1,1,0,1,98741
69669,Port Macquarie,New South Wales,Australia,2444,11/18/1959,Bachelors ,Professional,F,M,0,1,0,1,109154
68046,Lavender Bay,New South Wales,Australia,2060,5/18/1959,Bachelors ,Professional,M,S,1,1,0,1,131527
87992,Wollongong,New South Wales,Australia,2500,10/10/1933,Bachelors ,Professional,F,S,0,1,0,2,56939
63401,Brisbane,Queensland,Australia,4000,11/12/1963,Bachelors ,Professional,F,S,0,1,0,0,92631
58489,Geelong,Victoria,Australia,3220,5/9/1963,Bachelors ,Professional,M,M,0,1,0,0,113648
88342,Townsville,Queensland,Australia,4810,3/4/1963,Bachelors ,Professional,M,S,0,2,0,0,90197
85672,Milsons Point,New South Wales,Australia,2061,6/24/1962,Bachelors ,Professional,F,M,0,2,4,5,79960
61484,Port Macquarie,New South Wales,Australia,2444,8/24/1962,Partial College,Skilled Manual,M,M,1,2,4,5,98186
98272,Townsville,Queensland,Australia,4810,4/12/1962,Partial College,Skilled Manual,F,M,1,2,4,5,71285
73262,Findon,South Australia,Australia,5023,2/1/1961,Partial College,Skilled Manual,F,S,0,1,0,1,76547
74175,Gold Coast,Queensland,Australia,4217,3/5/1961,Partial College,Skilled Manual,F,S,0,1,0,1,81383
81438,Esher-Molesey,England,United Kingdom,EM15,8/27/1958,Partial College,Professional,M,S,0,0,4,4,160455
58462,Port Macquarie,New South Wales,Australia,2444,7/6/1957,Partial College,Skilled Manual,M,M,1,1,0,1,87087
66963,Hawthorne,Queensland,Australia,4171,12/22/1957,Partial College,Skilled Manual,M,M,1,1,0,1,78009
79892,Cranbourne,Victoria,Australia,3977,5/1/1935,Partial College,Clerical,M,S,0,2,0,2,43729
97164,Hawthorne,Queensland,Australia,4171,7/2/1936,Partial College,Clerical,F,S,0,2,0,2,40085
98468,Olympia,Washington,United States,98501,11/23/1976,High School,Skilled Manual,F,M,0,2,0,0,49062
91054,Bellingham,Washington,United States,98225,10/6/1976,High School,Skilled Manual,F,S,0,2,0,0,26751
65492,Cliffside,British Columbia,Canada,V8Y 1L1,11/6/1980,High School,Skilled Manual,F,S,0,2,0,0,41543
88138,Melton,Victoria,Australia,3337,9/24/1946,High School,Skilled Manual,M,S,0,2,0,5,32777
86484,Cranbourne,Victoria,Australia,3977,5/17/1937,Partial College,Clerical,F,M,1,2,0,2,51307
56348,San Carlos,California,United States,94070,4/21/1978,High School,Skilled Manual,M,M,0,2,0,0,42358
89376,St. Leonards,New South Wales,Australia,2065,10/26/1938,Bachelors ,Management,M,M,1,2,0,2,61517
69174,Burlingame,California,United States,94010,7/22/1977,Partial High School,Clerical,M,S,0,2,0,0,42641
88405,Bellflower,California,United States,90706,2/23/1977,High School,Skilled Manual,M,M,1,2,0,0,51075
99323,Salem,Oregon,United States,97301,5/26/1977,High School,Skilled Manual,F,S,0,2,0,0,47776
51905,Haney,British Columbia,Canada,V2W 1W2,6/15/1979,Partial High School,Clerical,F,S,1,2,0,0,41737
85310,Caloundra,Queensland,Australia,4551,7/27/1940,Partial College,Clerical,F,S,0,2,0,2,49912
65880,Rhodes,New South Wales,Australia,2138,3/20/1940,Bachelors ,Management,F,M,1,2,0,2,48566
51802,Concord,California,United States,94519,7/8/1976,Partial College,Skilled Manual,F,M,1,1,0,0,58856
75655,Lincoln Acres,California,United States,91950,12/3/1976,Partial College,Skilled Manual,F,S,0,1,0,0,44294
88449,Colma,California,United States,94014,7/25/1974,Partial College,Skilled Manual,F,S,1,1,0,0,32069
65309,Kirkland,Washington,United States,98033,11/21/1973,Partial College,Skilled Manual,M,S,0,1,0,0,88687
69383,Redwood City,California,United States,94063,2/20/1972,Partial College,Skilled Manual,M,S,0,2,0,0,79688
52946,Olympia,Washington,United States,98501,5/27/1972,Bachelors ,Management,F,M,1,1,0,0,104624
65653,Langley,British Columbia,Canada,V3A 4R2,6/1/1972,Bachelors ,Management,F,S,1,1,0,0,113458
82588,Langford,British Columbia,Canada,V9,12/3/1972,Bachelors ,Management,M,M,1,1,0,0,146813
71012,Metchosin,British Columbia,Canada,V9,11/26/1968,Bachelors ,Management,F,M,1,1,0,0,109434
71464,Lemon Grove,California,United States,91945,10/6/1968,Bachelors ,Management,M,M,1,1,0,0,123096
89905,Lake Oswego,Oregon,United States,97034,6/12/1967,Graduate Degree,Management,F,M,1,1,1,1,150269
97238,Oregon City,Oregon,United States,97045,5/27/1968,Bachelors ,Management,F,S,0,3,0,2,113604
89128,Burlingame,California,United States,94010,8/9/1968,Graduate Degree,Management,M,M,1,3,0,1,171601
52944,Portland,Oregon,United States,97205,11/21/1979,High School,Skilled Manual,M,M,0,2,0,0,47711
82996,Downey,California,United States,90241,3/26/1979,Partial College,Skilled Manual,M,M,1,1,0,0,60012
87942,La Jolla,California,United States,92806,11/4/1979,Partial College,Skilled Manual,M,S,1,1,0,0,44367
77497,Rockhampton,Queensland,Australia,4700,12/7/1944,High School,Skilled Manual,F,M,1,2,0,4,25075
90524,Cliffside,British Columbia,Canada,V8Y 1L1,3/16/1978,High School,Skilled Manual,M,M,1,2,0,0,51725
80402,Sooke,British Columbia,Canada,V0,3/16/1978,Partial High School,Clerical,M,S,1,2,0,0,42870
56675,Berkeley,California,United States,94704,4/1/1978,Partial College,Skilled Manual,M,M,1,1,0,0,28110
90858,Lane Cove,New South Wales,Australia,1597,6/2/1946,High School,Skilled Manual,F,M,1,2,0,4,24499
70285,Colma,California,United States,94014,2/8/1971,Graduate Degree,Skilled Manual,M,M,1,0,1,1,109710
53510,Berkeley,California,United States,94704,2/2/1971,Graduate Degree,Skilled Manual,F,M,1,0,1,1,87887
61977,Redmond,Washington,United States,98052,3/3/1971,Graduate Degree,Skilled Manual,M,M,1,0,1,1,102886
79814,Oakland,California,United States,94611,4/14/1971,Graduate Degree,Skilled Manual,F,M,1,0,0,1,89578
59578,Bellflower,California,United States,90706,7/18/1963,Partial College,Professional,F,M,1,2,2,2,96322
94599,Royal Oak,British Columbia,Canada,V8X,8/22/1962,Partial College,Professional,F,S,1,2,4,5,104606
55703,Paris,Seine (Paris),France,75012,12/11/1973,Partial College,Clerical,M,S,0,1,0,0,42773
52932,Glendale,California,United States,91203,8/12/1962,Partial College,Professional,F,S,1,4,3,3,142705
55750,Los Angeles,California,United States,90012,4/2/1962,Bachelors ,Management,M,S,0,4,2,2,176416
71183,Palo Alto,California,United States,94303,2/12/1962,Bachelors ,Management,F,M,1,4,2,2,148247
69505,Bellingham,Washington,United States,98225,4/16/1961,Partial College,Professional,M,M,1,3,4,5,117835
91096,Salem,Oregon,United States,97301,6/10/1961,High School,Professional,M,M,1,2,3,4,123555
62615,Lakewood,California,United States,90712,3/12/1961,Bachelors ,Management,M,M,1,3,3,3,159767
52233,Newport Beach,California,United States,92625,9/11/1961,Bachelors ,Management,F,M,1,3,3,3,134463
97808,Shawnee,British Columbia,Canada,V9B 2C3,8/8/1976,High School,Skilled Manual,F,S,0,2,0,0,51443
82954,Redmond,Washington,United States,98052,11/27/1955,High School,Professional,F,S,0,2,0,2,80858
91456,Colma,California,United States,94014,7/3/1955,High School,Professional,M,M,0,2,0,2,114775
82803,Long Beach,California,United States,90802,10/27/1955,High School,Professional,F,S,1,0,3,4,74605
87318,Beverly Hills,California,United States,90210,6/26/1955,High School,Professional,F,S,1,0,3,4,84979
60842,Tacoma,Washington,United States,98403,8/5/1955,High School,Professional,F,M,1,1,3,4,78052
66204,Corvallis,Oregon,United States,97330,8/4/1954,Partial High School,Skilled Manual,M,M,1,2,0,2,88926
58750,Spokane,Washington,United States,99202,1/16/1954,Partial High School,Skilled Manual,M,M,0,2,0,2,95152
96657,Chula Vista,California,United States,91910,10/2/1935,Graduate Degree,Management,F,M,1,2,0,4,83967
65850,Oak Bay,British Columbia,Canada,V8P,10/26/1936,Partial College,Professional,F,M,1,2,0,3,56852
85945,National City,California,United States,91950,5/16/1936,Graduate Degree,Management,M,M,1,3,3,3,188633
80843,Kirkland,Washington,United States,98033,11/16/1960,High School,Professional,F,M,1,3,3,4,104324
71813,Portland,Oregon,United States,97205,8/8/1960,Partial College,Professional,M,M,1,0,3,3,105341
97067,La Jolla,California,United States,92806,5/14/1960,High School,Professional,F,M,1,4,3,3,138184
78548,Shawnee,British Columbia,Canada,V9B 2C3,2/25/1954,Partial High School,Skilled Manual,F,M,0,2,0,2,46538
99859,Burlingame,California,United States,94010,9/15/1953,Graduate Degree,Management,F,S,1,2,0,3,93416
81856,W. Linn,Oregon,United States,97068,8/11/1953,Graduate Degree,Management,M,M,1,2,0,3,114223
57587,Palo Alto,California,United States,94303,6/6/1952,Partial College,Professional,F,M,1,2,0,3,52698
71376,Lebanon,Oregon,United States,97355,9/10/1937,Graduate Degree,Management,F,M,1,2,0,3,96678
90863,Mill Valley,California,United States,94941,4/16/1937,Graduate Degree,Management,F,M,1,2,0,3,91835
69591,Bellingham,Washington,United States,98225,5/17/1937,Graduate Degree,Management,M,S,1,2,0,3,114203
90725,Bellingham,Washington,United States,98225,5/21/1937,Graduate Degree,Management,M,M,1,2,0,3,105805
79037,Bellflower,California,United States,90706,2/14/1937,Graduate Degree,Management,M,M,1,2,0,3,129570
71448,Chula Vista,California,United States,91910,8/12/1939,Graduate Degree,Management,M,M,1,2,0,3,109797
78513,Berkeley,California,United States,94704,10/28/1940,Graduate Degree,Management,F,M,1,2,0,5,92039
62199,Victoria,British Columbia,Canada,V8V,11/4/1940,Graduate Degree,Management,F,M,0,2,0,5,92098
51459,Concord,California,United States,94519,6/8/1940,Graduate Degree,Management,F,M,0,2,0,5,96849
96995,Puyallup,Washington,United States,98371,10/18/1940,Bachelors ,Management,M,M,1,2,0,4,132272
62806,Bellflower,California,United States,90706,4/19/1941,Graduate Degree,Management,F,M,1,2,0,3,96447
85318,Rhodes,New South Wales,Australia,2138,10/20/1946,High School,Skilled Manual,M,M,1,2,0,4,31930
75101,Warrnambool,Victoria,Australia,3280,11/11/1947,Partial College,Clerical,F,S,0,2,0,2,49520
77273,Lemon Grove,California,United States,91945,3/9/1978,Partial College,Skilled Manual,F,S,1,2,0,0,68307
95570,Burnaby,British Columbia,Canada,V3J 6Z3,4/7/1977,Partial High School,Clerical,M,S,0,2,0,0,53757
99314,Haney,British Columbia,Canada,V2W 1W2,10/28/1977,Partial High School,Clerical,M,S,0,2,0,0,37402
55384,Perth,South Australia,Australia,6006,6/20/1948,High School,Skilled Manual,M,M,1,2,1,2,28322
53504,South Melbourne,Victoria,Australia,3205,9/9/1948,Partial High School,Clerical,F,M,1,2,1,2,30948
61379,Issaquah,Washington,United States,98027,11/22/1977,Partial College,Skilled Manual,M,M,1,1,0,0,77593
80865,Lynnwood,Washington,United States,98036,10/10/1977,Partial College,Skilled Manual,M,S,0,1,0,0,59262
88892,San Diego,California,United States,92102,3/7/1977,Partial College,Skilled Manual,M,M,1,2,0,0,75801
50809,Perth,South Australia,Australia,6006,11/22/1950,Partial High School,Clerical,M,M,1,2,1,2,20804
98175,North Ryde,New South Wales,Australia,2113,5/26/1950,Partial High School,Clerical,F,M,1,2,1,2,21104
72152,Brisbane,Queensland,Australia,4000,5/18/1952,High School,Skilled Manual,F,M,1,2,0,3,40051
76021,Coffs Harbour,New South Wales,Australia,2450,12/18/1952,High School,Skilled Manual,F,M,1,2,0,3,31362
85046,Goulburn,New South Wales,Australia,2580,2/12/1953,Partial College,Skilled Manual,M,M,0,2,0,2,62594
69642,Brisbane,Queensland,Australia,4000,12/7/1953,Partial College,Skilled Manual,F,M,1,2,0,3,33673
51874,Rockhampton,Queensland,Australia,4700,2/14/1954,Partial High School,Clerical,M,S,0,2,0,3,48242
57980,Wollongong,New South Wales,Australia,2500,9/17/1954,Partial College,Skilled Manual,F,M,1,2,0,2,75349
69974,Woodburn,Oregon,United States,97071,12/1/1975,High School,Skilled Manual,F,S,1,2,0,0,56511
82344,Lincoln Acres,California,United States,91950,1/17/1975,Partial College,Skilled Manual,F,S,0,2,0,0,81492
81662,Shawnee,British Columbia,Canada,V9B 2C3,10/9/1973,Partial College,Skilled Manual,M,S,1,2,0,0,88424
68811,Hawthorne,Queensland,Australia,4171,3/22/1955,High School,Skilled Manual,M,S,0,2,0,2,101998
88505,Goulburn,New South Wales,Australia,2580,2/25/1955,High School,Skilled Manual,M,M,1,2,0,2,125315
72063,Seaford,Victoria,Australia,3198,2/10/1956,High School,Skilled Manual,F,M,1,2,0,2,94458
72277,Melton,Victoria,Australia,3337,3/7/1957,High School,Professional,M,M,1,2,0,2,81655
73611,Sunbury,Victoria,Australia,3429,7/24/1959,Bachelors ,Management,F,S,0,4,1,4,143771
77008,Beaverton,Oregon,United States,97005,1/15/1973,Bachelors ,Management,M,S,0,1,0,0,134249
88774,Everett,Washington,United States,98201,11/21/1973,Bachelors ,Management,F,S,0,1,0,0,112244
53630,Beverly Hills,California,United States,90210,6/7/1974,Partial College,Professional,F,M,0,2,0,0,70354
74281,Burlingame,California,United States,94010,9/9/1974,High School,Professional,F,M,0,2,0,0,75594
63159,St. Leonards,New South Wales,Australia,2065,10/4/1959,Bachelors ,Management,F,M,1,1,2,4,144640
74799,Redmond,Washington,United States,98052,2/2/1957,Partial High School,Skilled Manual,F,M,1,2,0,2,67996
90447,Santa Cruz,California,United States,95062,9/11/1957,Partial High School,Skilled Manual,M,M,0,2,0,2,91933
65235,Long Beach,California,United States,90802,12/11/1957,High School,Professional,F,M,1,2,0,2,82842
74517,Berkeley,California,United States,94704,3/3/1957,Partial College,Professional,M,M,1,0,2,3,111819
66875,Royal Oak,British Columbia,Canada,V8X,10/23/1957,Bachelors ,Management,F,M,0,1,1,2,109188
55761,Beverly Hills,California,United States,90210,8/26/1957,Partial College,Professional,F,S,0,1,0,2,89625
91604,Chula Vista,California,United States,91910,6/16/1956,High School,Professional,M,S,0,2,0,2,99684
